id_band,score,name,has_transitions,albumCount,review_count
35152,0.89,Viscera Infest,False,1.0,1
35154,0.95,Visceral Bleeding,False,1.0,1
35155,0.8,Visceral Damage,False,1.0,1
35157,0.9179999999999999,Visceral Evisceration,False,1.0,1
35171,0.82125,Voices,False,2.0,1
35175,0.745,Voidhanger,False,1.0,1
35188,0.9450000000000001,Vomitron,False,2.0,1
35193,0.23,Voron,False,1.0,1
35202,0.6515306122448979,Vulcano,False,7.0,1
35211,0.9500000000000001,Vörnagar,False,1.0,1
35212,0.8099999999999999,W.A.I.L.,False,1.0,1
35213,0.82,W.A.K.O.,False,1.0,1
35217,0.8,Waldheim,False,1.0,1
35230,0.77,Ward,False,1.0,1
35235,0.8699999999999999,Warhammer,False,5.0,1
35238,0.6,Wasted Heroes,False,1.0,1
35248,0.8300000000000001,We Are Legion,False,1.0,1
35254,0.798,Weeping Birth,False,3.0,1
35266,0.7,When Nothing Remains,False,1.0,1
35271,1.0,Whispering Gallery,False,1.0,1
35273,0.875,Who Dies in Siberian Slush,False,2.0,1
35275,0.81,Whore of Bethlehem,False,1.0,1
35280,0.65,Whoretopsy,False,1.0,1
35281,0.8,Whorion,False,1.0,1
35282,0.8566666666666668,Why Angels Fall,False,1.0,1
35290,0.8062499999999999,Wine from Tears,False,2.0,1
35309,0.875,Witchrist,False,2.0,1
35313,0.6499999999999999,With Passion,False,2.0,1
35317,0.9,Withered Beauty,False,1.0,1
35322,0.8566666666666668,Witherscape,False,1.0,1
35331,0.77,Woebegone Obscured,False,2.0,1
35333,0.95,Wolfheart,False,1.0,1
35339,0.64,Womb of Decay,False,1.0,1
35341,0.75,Wormeaten,False,1.0,1
35342,0.880638888888889,Wormed,False,3.0,1
35347,0.6,Wrath and Rapture,False,1.0,1
35349,0.7,Wrath of Man,False,1.0,1
35354,0.791111111111111,Wretched,False,3.0,1
35356,1.0,Wrought of Obsidian,False,1.0,1
35357,0.9,Wrvth,False,1.0,1
35368,0.75,Xenofanes,False,1.0,1
35372,0.81,Xipe Totec,False,1.0,1
35383,0.88,Ye Olde Relic,False,1.0,1
35392,0.6,Your Chance to Die,False,1.0,1
35394,0.8175,Ysengrin,False,2.0,1
35400,0.7666666666666666,Zatokrev,False,3.0,1
35402,0.585,Zero Gravity,False,1.0,1
35409,0.5541666666666667,Zimmers Hole,False,2.0,1
35410,0.81,Zindan,False,1.0,1
35420,0.91,Zuckuss,False,1.0,1
35422,0.81,Zuul Fx,False,1.0,1
35425,0.7168333333333333,Zyklon,False,3.0,1
35429,0.8049999999999999,Æther Realm,False,1.0,1
35433,0.82,Γέννα από Κώλο,False,1.0,1
35439,0.8,Во Скорбях,False,1.0,1
35442,0.79,Ексхуматор,False,1.0,1
35443,0.61,Живые Руины,False,1.0,1
35452,0.8625,Откровения Дождя,False,2.0,1
35460,0.74,Шумовая Экзекуция,False,1.0,1
35748,0.65,Epicurean,False,1.0,1
35754,0.7,Fallen Man,False,1.0,1
35768,0.875,Hollow,False,1.0,1
35781,0.915,Inter Arma,False,2.0,1
35791,0.73,Lector,False,1.0,1
35827,0.9099999999999999,Oceanwake,False,2.0,1
35854,0.8866666666666667,Satariel,False,1.0,1
35898,0.75,Dusk,False,2.0,1
35911,0.80125,1000 Funerals,False,2.0,1
35912,0.41,3 Mile Scream,False,1.0,1
35942,0.8,Agruss,False,1.0,1
35945,0.8999999999999999,Aktiv Dödshjälp,False,2.0,1
35949,0.8,All Consumed,False,1.0,1
35973,0.8975,Appalling Spawn,False,1.0,1
35978,0.6499999999999999,Argile,False,2.0,1
35986,0.9,Arsafes,False,1.0,1
35989,0.6816666666666666,Artas,False,2.0,1
35990,0.75,Arthurian Shield,False,1.0,1
35996,0.74,Asschapel,False,1.0,1
35999,0.8694705882352941,Atheist,False,4.0,1
36000,0.775,Augustine,False,1.0,1
36003,0.71,Babylon Sad,False,1.0,1
36010,0.8600000000000001,Bastard Feast,False,2.0,1
36011,1.0,Bat Castle,False,1.0,1
36012,0.7949999999999999,Battlesoul,False,2.0,1
36013,0.8082,Becoming the Archetype,False,5.0,1
36031,0.8444444444444444,Black Breath,False,3.0,1
36043,0.25,Blood Label,False,2.0,1
36059,0.7,Brutal Mastication,False,1.0,1
36064,0.6825000000000001,Brymir,False,2.0,1
36108,0.4,Coerced into Battle,False,1.0,1
36109,0.49,Coffin Dust,False,1.0,1
36114,0.83,Common yet Forbidden,False,1.0,1
36132,0.82,Cranial Incisored,False,1.0,1
36134,0.7,Craving,False,1.0,1
36192,0.955,Dephosphorus,False,2.0,1
36225,0.88,Distorted,False,2.0,1
36229,0.78,Divine Insanity,False,1.0,1
36252,0.6145833333333333,Dååth,False,4.0,1
36254,0.95,Eat the Turnbuckle,False,1.0,1
36256,0.91,Eccentric Pendulum,False,1.0,1
36262,0.8200000000000001,Elitist,False,1.0,1
36273,0.23666666666666666,Enemy of the Sun,False,2.0,1
36303,0.79,Filthy Christians,False,1.0,1
36317,0.89,Forgotten Silence,False,1.0,1
36325,0.75,Freaklabel,False,1.0,1
36327,0.8719999999999999,Frightmare,False,2.0,1
36334,0.87,Funerot,False,1.0,1
36349,0.8319047619047619,Ghoul,False,4.0,1
36353,0.75,Gipfelstürmer,False,1.0,1
36360,0.7649999999999999,God Size Hate,False,1.0,1
36372,0.86,Grindmaster Dead,False,1.0,1
36390,0.9,Hated by Humanity,False,1.0,1
36396,0.74,Hatred Surge,False,1.0,1
36397,0.6,Heaven Ablaze,False,1.0,1
36413,0.89,Horde of Worms,False,1.0,1
36416,0.88,Hot Graves,False,1.0,1
36426,0.975,I'll Eat Your Face,False,2.0,1
36427,0.88,Ictus,False,1.0,1
36430,0.735,Ilsa,False,2.0,1
36459,0.94,Inure,False,1.0,1
36479,0.77,Karybdis,False,1.0,1
36498,0.85,Krang,False,1.0,1
36500,0.765,Kruger,False,3.0,1
36523,0.66,Lions of Tsavo,False,1.0,1
36524,0.7,Liquid Graveyard,False,2.0,1
36525,0.7,Lithotome,False,1.0,1
36536,0.8574999999999999,Macabre,False,5.0,1
36538,0.86,Machinemade God,False,1.0,1
36565,0.8451190476190477,Melechesh,False,6.0,1
36569,0.9,MergingMoon,False,1.0,1
36570,0.78,Meridian,False,1.0,1
36578,0.8731111111111112,Mirrorthrone,False,3.0,1
36591,0.6825,Mucupurulent,False,2.0,1
36598,0.69,Mysteria,False,1.0,1
36613,0.875,Nekrofilth,False,1.0,1
36618,0.77,Nesseria,False,1.0,1
36622,0.8,Neurothing,False,1.0,1
36634,0.73,Noisem,False,2.0,1
36643,0.5225,Nyia,False,2.0,1
36648,0.79,Oblomov,False,2.0,1
36672,0.87,Owen Hart,False,1.0,1
36673,0.7649999999999999,Owl,False,2.0,1
36681,0.69,Pay for Pleasure,False,1.0,1
36690,0.77625,Phlebotomized,False,2.0,1
36698,0.8,Population Reduction,False,1.0,1
36699,0.87,Porrada,False,1.0,1
36724,0.7,Radiation Sickness,False,1.0,1
36725,0.71,Rafflesia,False,1.0,1
36759,0.74,Rifftera,False,1.0,1
36777,0.6975,Sammath Naur,False,2.0,1
36778,0.93,Sanctum,False,1.0,1
36789,0.46,Scar of the Sun,False,1.0,1
36793,0.88,Schiztome,False,1.0,1
36794,0.75,Schnauzer,False,1.0,1
36800,0.5533333333333333,Scum,False,1.0,1
36814,0.7224999999999999,Serenity in Murder,False,2.0,1
36818,0.6,Sethnefer,False,1.0,1
36827,0.3,Shagnum,False,1.0,1
36828,0.93,Shambless,False,4.0,1
36834,0.75,Shitfucker,False,1.0,1
36841,0.9,Side Effectz,False,1.0,1
36844,0.5,Silent Civilian,False,1.0,1
36845,0.3983333333333334,Silent Descent,False,3.0,1
36852,0.8,Skincrawler,False,1.0,1
36856,0.5,Skullshifter,False,1.0,1
36870,0.7315666666666666,Soilent Green,False,5.0,1
36890,0.918888888888889,StarGazer,False,3.0,1
36891,0.826,Starkill,False,2.0,1
36894,0.87,Stormcrow,False,1.0,1
36896,0.7833095238095238,Strapping Young Lad,False,5.0,1
36914,0.75,Tellus Terror,False,1.0,1
36933,0.7,The Disciples of Zoldon,False,1.0,1
36935,0.85,The End of Six Thousand Years,False,1.0,1
36941,1.0,The Makai,False,1.0,1
36959,0.9175,Thorazine,False,2.0,1
36973,0.3,Trashcanned,False,1.0,1
36980,0.82,Trepan'Dead,False,1.0,1
36998,0.85,Undying Inc.,False,1.0,1
37007,0.8133333333333334,V:28,False,3.0,1
37009,0.629375,Varg,False,4.0,1
37017,0.95,Virulence,False,1.0,1
37018,0.8,Visionaire,False,1.0,1
37036,0.9199999999999999,Wayd,False,1.0,1
37041,0.8241269841269842,Whispered,False,3.0,1
37044,0.7918333333333334,Whourkr,False,3.0,1
37055,0.83,Xeper,False,1.0,1
37065,0.355,Øscillatör,False,1.0,1
37077,0.6433333333333333,Святогор,False,3.0,1
37080,0.9199999999999999,نار جهنم,False,1.0,1
37082,0.8573958333333334,閃靈,False,8.0,1
37083,0.825,颠覆M,False,1.0,1
37086,0.8041666666666667,Kartikeya,False,2.0,1
37124,0.0,Altar,False,1.0,1
37574,0.76,Asa-Noir,False,1.0,1
37591,0.73375,Cataract,False,4.0,1
37628,0.93,Lo-Ruhamah,False,1.0,1
45429,0.96,Ministry,False,1.0,680
58342,0.96,Mercyful Fate,True,1.0,678
63624,0.96,Suicidal Tendencies,True,1.0,611
59870,0.96,Lamb of God,False,1.0,601
64166,0.96,Lamb of God,True,1.0,570
68924,0.96,Bruce Dickinson,True,1.0,566
41483,0.96,Electric Wizard,False,1.0,537
52417,0.96,Anthrax,False,1.0,533
59837,0.98,Death,False,1.0,1087
60853,0.98,Death,False,1.0,1054
66032,0.98,Death,False,1.0,1035
69250,0.98,Death,True,1.0,969
68684,0.98,Septic Flesh,True,1.0,173
62410,0.98,Meshuggah,True,1.0,150
56765,0.98,Queens Of The Stone Age,True,1.0,121
53619,0.98,Crowbar,False,1.0,110
47222,1.0,Reverend Bizarre,True,1.0,43
46934,0.98,Immortal,False,1.0,103
51344,0.96,Metallica,False,1.0,3216
66469,0.96,Slipknot,False,1.0,3213
63121,0.96,Iron Maiden,True,1.0,3166
51275,0.96,Deep Purple,True,1.0,3035
60586,0.96,Alice In Chains,False,1.0,2807
49882,0.96,Iron Maiden,False,1.0,2426
44004,0.96,Megadeth,False,1.0,1887
46703,0.96,Pantera,True,1.0,1874
52450,0.96,Slayer,True,1.0,1217
51134,0.96,Death,False,1.0,1159
56226,0.96,Korn,False,1.0,1156
52408,0.96,Faith No More,False,1.0,1089
45600,0.96,Down,True,1.0,1087
48033,0.96,Volbeat,False,1.0,1030
44992,0.96,Dio,True,1.0,1607
69031,0.96,Disturbed,False,1.0,1580
54823,0.96,Alice In Chains,False,1.0,1425
66023,0.96,Lamb of God,False,1.0,1278
63449,0.96,Pantera,True,1.0,972
57873,0.96,Metal Church,False,1.0,424
41411,0.96,MF Doom,True,1.0,1264
65175,0.96,Deftones,False,1.0,953
65233,0.96,Death,False,1.0,930
41289,0.96,Death,False,1.0,886
50477,0.96,Iron Maiden,False,1.0,883
66844,0.96,Hypocrisy,False,1.0,415
65258,0.96,Kreator,True,1.0,415
47510,0.96,Dimmu Borgir,False,1.0,412
43735,0.96,Cradle Of Filth,True,1.0,410
52079,0.96,Misfits,True,1.0,381
49542,0.96,Meshuggah,False,1.0,378
68147,0.96,Candlemass,True,1.0,375
45769,0.96,Kreator,True,1.0,367
47024,0.96,The White Stripes,False,1.0,529
40926,0.96,Mayhem,True,1.0,523
59424,0.96,Burzum,True,1.0,515
67746,0.96,Meshuggah,False,1.0,503
51540,0.96,Killswitch Engage,False,1.0,493
61618,0.96,Parkway Drive,True,1.0,466
52177,0.96,King Diamond,False,1.0,455
48995,0.96,Ramones,False,1.0,454
42868,0.96,Lorna Shore,True,1.0,429
62362,0.96,At The Gates,False,1.0,429
67453,0.96,Light the Torch,False,1.0,424
63406,0.96,Frank Zappa,False,1.0,856
46625,0.96,Slayer,True,1.0,842
69890,0.98,Between the Buried and Me,False,1.0,66
42747,0.96,Deep Purple,True,1.0,824
48737,0.96,Lamb of God,True,1.0,778
65417,0.96,The Interrupters,True,1.0,771
68241,0.96,Unheilig,False,1.0,767
53684,0.96,Sabaton,True,1.0,709
46346,0.96,Sabaton,True,1.0,705
55592,0.96,Iron Maiden,False,1.0,697
41189,0.96,Killswitch Engage,True,1.0,689
56412,0.98,Rhapsody,False,1.0,97
61529,1.0,Insect Warfare,True,1.0,41
61302,0.98,Melvins,True,1.0,89
42443,0.98,Morbid Saint,False,1.0,82
50248,0.98,Crowbar,False,1.0,78
61186,0.96,Pearl Jam,False,1.0,8596
68701,0.96,Metallica,True,1.0,7714
63525,0.96,Metallica,False,1.0,7502
69477,0.96,Led Zeppelin,False,1.0,6028
69029,0.96,Black Sabbath,True,1.0,5535
68655,0.96,Alice In Chains,False,1.0,4176
63190,0.96,Alice In Chains,False,1.0,3482
60747,0.96,MF Doom,False,1.0,355
45298,0.96,Slayer,False,1.0,354
40406,0.96,Cradle Of Filth,True,1.0,352
58142,0.96,Cradle Of Filth,True,1.0,346
64469,0.96,As I Lay Dying,False,1.0,345
69360,0.98,Marduk,False,1.0,59
54309,0.96,Cradle Of Filth,False,1.0,344
44914,0.96,Sabaton,True,1.0,326
67011,0.96,Control Denied,True,1.0,325
63920,0.96,Dimmu Borgir,False,1.0,312
47957,0.96,Between the Buried and Me,True,1.0,304
65953,0.96,Mayhem,False,1.0,303
60179,0.96,Kamelot,True,1.0,296
55754,0.96,Hatebreed,False,1.0,294
47063,0.96,Bruce Dickinson,False,1.0,288
40886,0.96,Alestorm,False,1.0,287
62101,0.96,Kreator,False,1.0,280
67723,0.96,Burzum,False,1.0,274
50797,0.98,Summoning,True,1.0,56
67434,0.96,Meshuggah,False,1.0,264
60267,0.96,Black Label Society,False,1.0,259
46541,0.96,Exciter,True,1.0,254
48274,0.96,Hammerfall,False,1.0,253
60475,0.96,Kreator,False,1.0,252
47853,1.0,VIRVUM,False,1.0,31
44720,0.96,Trouble,True,1.0,247
41202,0.98,Church of Misery,False,1.0,55
67396,0.96,Burzum,True,1.0,249
41234,0.96,Immortal,False,1.0,247
61058,0.96,Cryptopsy,False,1.0,239
50227,0.96,Septic Flesh,True,1.0,218
51787,0.96,Bathory,True,1.0,214
42073,0.96,Immortal,True,1.0,213
58238,0.96,Sacred Reich,True,1.0,210
58305,0.96,Suicide Silence,False,1.0,210
64522,0.96,Bathory,True,1.0,206
52967,0.96,Six Feet Under,False,1.0,205
60145,0.96,Mayhem,False,1.0,207
49665,0.96,Witch,False,1.0,205
44901,0.96,Sodom,True,1.0,205
59334,0.96,The Dillinger Escape Plan,True,1.0,200
51687,0.96,Killswitch Engage,False,1.0,193
57515,0.96,Candlemass,False,1.0,193
54197,0.96,Burzum,True,1.0,190
47218,0.96,Hatebreed,True,1.0,187
44542,0.96,King Diamond,False,1.0,185
48881,0.96,Electric Wizard,False,1.0,184
69440,0.96,Satyricon,True,1.0,172
46412,0.96,Candlemass,True,1.0,172
61684,0.96,Six Feet Under,True,1.0,171
63344,0.96,Voivod,True,1.0,169
67989,0.96,Pig Destroyer,True,1.0,168
43257,0.96,Suicide Silence,False,1.0,166
66232,0.96,August Burns Red,False,1.0,165
41202,0.96,Mercyful Fate,True,1.0,163
47944,0.96,Iron Maiden,True,1.0,154
58013,0.96,Emperor,True,1.0,151
46441,0.96,Rhapsody,False,1.0,150
43403,0.96,Marduk,False,1.0,149
41954,0.98,Enslaved,False,1.0,47
57664,0.96,Pestilence,False,1.0,141
59610,0.96,Pentagram,True,1.0,140
62671,0.96,Meshuggah,False,1.0,137
64809,0.96,Burzum,True,1.0,136
52743,0.96,Metallica,True,1.0,134
49611,0.96,Voivod,True,1.0,134
43726,0.96,Immortal,True,1.0,124
55519,0.96,The Acacia Strain,False,1.0,122
40736,0.96,Emperor,True,1.0,120
63964,0.96,Pallbearer,False,1.0,120
67969,0.96,Necrot,False,1.0,117
69818,0.96,Ensiferum,False,1.0,117
64307,0.96,Killswitch Engage,False,1.0,116
43917,0.96,Marduk,False,1.0,114
45670,0.98,Slayer,False,1.0,43
43390,0.96,King Diamond,False,1.0,112
69047,0.96,Rotting Christ,False,1.0,108
48195,0.96,Khemmis,True,1.0,107
60103,0.98,Ulver,False,1.0,42
65484,0.96,Bathory,True,1.0,105
65469,1.0,Dragonlord,False,1.0,26
49484,0.96,Rotting Christ,True,1.0,104
49994,0.96,Nevermore,True,1.0,103
66277,0.96,Venom,True,1.0,100
50469,0.96,Exhorder,True,1.0,99
61345,0.96,Satyricon,False,1.0,98
47651,0.96,Killswitch Engage,True,1.0,97
50177,0.98,Summoning,False,1.0,40
48290,0.96,Between the Buried and Me,True,1.0,95
42228,0.96,YOB,True,1.0,95
60284,0.98,Taake,True,1.0,40
61122,0.98,Xasthur,False,1.0,39
57839,0.98,Sodom,True,1.0,39
61075,0.96,Gorgoroth,False,1.0,86
59911,0.98,Through the Eyes of the Dead,True,1.0,38
46536,0.98,Rigor Mortis,True,1.0,38
63059,0.96,Summoning,True,1.0,84
40973,0.96,Primordial,True,1.0,82
66603,0.96,Septic Flesh,True,1.0,82
48843,0.96,Dark Funeral,False,1.0,81
53372,0.98,Samael,False,1.0,37
60919,0.96,Moonspell,False,1.0,79
47203,0.96,澤野弘之,False,1.0,78
47120,0.96,Pestilence,False,1.0,78
63373,0.96,Ahab,True,1.0,76
45667,0.96,Evile,True,1.0,76
51739,0.96,Raven,True,1.0,76
51485,0.96,Summoning,False,1.0,75
46036,0.96,Orange Goblin,False,1.0,74
67982,0.96,SPIRIT,True,1.0,73
53825,0.98,Borknagar,True,1.0,35
58548,0.96,Mayhem,False,1.0,71
55478,1.0,Impaled Nazarene,True,1.0,23
68378,0.96,Underoath,True,1.0,70
60715,0.96,Black Flag,True,1.0,70
50547,0.96,Church of Misery,True,1.0,70
66800,0.96,Marduk,False,1.0,69
64730,0.96,Crown,False,1.0,67
53006,0.96,Blood Ceremony,False,1.0,67
61367,0.94,Metallica,True,1.0,2390
42896,0.96,Immortal,False,1.0,65
49269,0.96,Iron Maiden,True,1.0,65
55710,0.96,The Acacia Strain,True,1.0,64
55835,0.96,Boris,True,1.0,64
64137,0.94,Faith No More,True,1.0,1031
59012,0.94,Anthrax,True,1.0,961
49455,0.96,The Faceless,True,1.0,63
54281,0.96,After Forever,True,1.0,63
59092,0.94,Mastodon,False,1.0,831
53002,0.94,Kyuss,True,1.0,808
44697,0.96,Marduk,True,1.0,62
42241,0.96,I Killed the Prom Queen,False,1.0,62
68561,0.96,Om,False,1.0,62
65676,0.94,Exodus,False,1.0,714
44474,0.94,Megadeth,True,1.0,668
64428,0.94,Avenged Sevenfold,True,1.0,665
48478,0.94,Anthrax,False,1.0,644
62567,0.96,Marduk,False,1.0,61
58060,0.96,Enslaved,False,1.0,61
40785,0.94,Anthrax,True,1.0,563
54819,0.94,Venom,False,1.0,553
51353,0.94,Machine Head,False,1.0,551
43994,0.94,Anthrax,False,1.0,553
54682,0.96,Blotted Science,False,1.0,60
41169,0.94,Sleep,False,1.0,546
47182,0.96,1349,True,1.0,60
60318,0.94,Blue Oyster Cult,True,1.0,534
61924,0.94,Saxon,False,1.0,495
54857,0.96,Hatebreed,False,1.0,59
53820,0.96,Kataklysm,False,1.0,59
60671,0.94,Black Flag,True,1.0,422
40995,0.96,Gorgoroth,False,1.0,58
56418,0.94,Venom,True,1.0,413
60230,0.94,Bring Me the Horizon,True,1.0,414
67239,0.94,Over Kill,False,1.0,400
41293,0.98,Obsessed,False,1.0,31
51333,0.94,Mayhem,False,1.0,390
48120,0.94,Dimmu Borgir,False,1.0,383
60825,0.94,Down,True,1.0,383
68613,0.94,The Sword,False,1.0,378
56464,0.94,Czarface,True,1.0,378
49113,0.94,Czarface,False,1.0,378
53938,0.94,Corrosion Of Conformity,False,1.0,380
41041,0.94,Anthrax,False,1.0,377
57442,0.96,Born of Osiris,True,1.0,57
62841,0.96,Black Flag,False,1.0,57
57949,0.94,カタクリズム,False,1.0,359
55623,0.94,Killswitch Engage,True,1.0,348
43596,0.96,Meshuggah,False,1.0,56
46725,0.94,Kreator,True,1.0,338
50103,0.94,Atreyu,False,1.0,330
54944,0.94,Cradle Of Filth,False,1.0,325
69223,0.94,"Halo Effect,",False,1.0,325
62686,0.94,At The Gates,False,1.0,324
61091,0.94,Lamb of God,False,1.0,322
67127,0.94,As I Lay Dying,False,1.0,301
50775,0.94,Down,False,1.0,294
63862,0.94,Sleep,False,1.0,286
42551,0.98,Foreign Objects,True,1.0,30
45243,0.98,Arcturus,True,1.0,30
68051,0.94,Iced Earth,True,1.0,287
51526,0.98,Emperor,False,1.0,30
60699,0.96,Samhain,False,1.0,54
59530,0.96,Agalloch,False,1.0,54
47278,0.96,Arcturus,True,1.0,54
58087,0.94,ABBATH,False,1.0,273
65862,0.94,As I Lay Dying,False,1.0,270
63312,0.94,The Dillinger Escape Plan,False,1.0,263
54228,0.96,Enslaved,False,1.0,53
69344,0.96,Old Man's Child,False,1.0,53
56461,0.96,Bauhaus,False,1.0,53
50382,0.94,Memoriam,False,1.0,255
40184,0.94,Manowar,True,1.0,253
57694,0.94,The Sword,False,1.0,253
56323,0.94,Meshuggah,False,1.0,253
47544,0.94,Dimmu Borgir,False,1.0,251
40585,0.94,Sabaton,False,1.0,251
51553,0.94,Pentagram,False,1.0,246
41442,0.96,Mayhem,False,1.0,52
52654,0.96,Nasum,True,1.0,52
67829,0.94,Abbath,False,1.0,231
66986,0.94,The Dillinger Escape Plan,False,1.0,228
55475,0.94,Black Sabbath,True,1.0,224
54591,0.94,Dimmu Borgir,False,1.0,222
40672,0.94,Diamond Head,False,1.0,223
58461,0.94,Nevermore,False,1.0,217
63015,0.96,Pig Destroyer,True,1.0,51
66572,0.94,Venom,True,1.0,209
40324,0.94,Nevermore,True,1.0,210
58724,0.94,Cradle Of Filth,True,1.0,209
65513,0.94,Meshuggah,True,1.0,206
57266,0.96,Crowbar,False,1.0,50
45474,0.96,Witchery,False,1.0,50
49868,0.94,Immortal,False,1.0,199
50721,0.94,Trouble,True,1.0,199
63945,0.94,Otep,False,1.0,193
69123,0.94,Candlemass,True,1.0,190
63596,0.94,Cradle Of Filth,False,1.0,190
60639,0.94,King Diamond,True,1.0,188
45465,0.94,Danger Doom,False,1.0,184
49929,0.94,Bathory,True,1.0,181
43270,0.94,MacAbre,True,1.0,180
67586,0.94,Over Kill,True,1.0,180
47119,0.94,Iced Earth,False,1.0,179
43094,0.98,Eagles of Death Metal,True,1.0,28
59593,0.98,Between the Buried and Me,True,1.0,28
63303,0.98,Death,True,1.0,28
45613,0.94,Cradle Of Filth,False,1.0,177
64363,0.94,Hammerfall,False,1.0,177
54976,0.94,August Burns Red,True,1.0,176
64768,0.94,Superjoint Ritual,False,1.0,174
66433,0.94,Sodom,True,1.0,169
49269,0.94,Electric Wizard,False,1.0,169
59853,0.94,Grand Funk Railroad,True,1.0,169
57700,0.94,Whitechapel,True,1.0,167
54622,0.94,Hatebreed,False,1.0,162
46365,0.96,Samhain,False,1.0,47
55213,0.96,VARIOUS ARTISTS,False,1.0,47
51869,0.96,Obsessed,True,1.0,47
54541,0.94,Between the Buried and Me,False,1.0,161
65744,0.94,Trouble,False,1.0,159
59646,0.94,Kataklysm,False,1.0,154
45710,0.94,Bring Me the Horizon,False,1.0,153
54547,0.94,Cradle Of Filth,True,1.0,153
62289,0.94,Ensiferum,True,1.0,151
64178,0.96,Nasum,False,1.0,46
49936,0.94,Fates Warning,False,1.0,150
47392,0.98,Bal Sagoth,False,1.0,27
63022,0.98,Black Flag,False,1.0,27
59540,0.94,Suicidal Tendencies,False,1.0,146
40490,0.94,Kamelot,False,1.0,146
53148,0.94,Alcest,True,1.0,145
56106,0.94,Dimmu Borgir,False,1.0,144
52821,0.96,Bathory,False,1.0,45
64468,0.96,Gehennah,False,1.0,45
60008,1.0,The Color Morale,False,1.0,19
64229,0.94,Graeme Revell,False,1.0,138
68865,0.94,Blind Guardian,False,1.0,135
55239,0.94,Atreyu,True,1.0,134
46952,0.94,Hatebreed,False,1.0,134
52388,0.94,Satyricon,False,1.0,133
40517,0.94,Between the Buried and Me,False,1.0,132
52160,0.96,Borknagar,False,1.0,44
55780,0.96,Dark Funeral,False,1.0,44
40120,0.96,Naglfar,False,1.0,44
65355,0.94,Blind Guardian,True,1.0,131
57125,0.94,Dark Funeral,False,1.0,130
46045,0.94,Agalloch,False,1.0,128
65694,0.94,Cradle Of Filth,True,1.0,128
56134,0.94,Meshuggah,True,1.0,127
48049,0.96,Shining,True,1.0,43
54571,0.96,Blut Aus Nord,True,1.0,43
66283,0.98,Cathedral,True,1.0,26
66475,0.94,Trouble,False,1.0,123
69872,0.94,Trouble,False,1.0,123
40654,0.94,Nevermore,False,1.0,123
63099,0.94,Isis (Rock),False,1.0,121
60654,0.94,Dance Gavin Dance,True,1.0,119
63719,0.94,Ensiferum,True,1.0,118
55678,0.94,Kamelot,True,1.0,118
65853,0.94,Kataklysm,False,1.0,118
69315,0.96,Vengeance Rising,False,1.0,42
55133,0.94,Emperor,True,1.0,117
65182,0.94,Demolition Hammer,False,1.0,116
68276,0.94,Unleash The Archers,False,1.0,115
44246,0.94,Suicide Silence,False,1.0,116
68115,0.94,Pig Destroyer,False,1.0,115
51743,0.94,Hammerfall,False,1.0,116
54743,0.94,Marduk,False,1.0,114
40701,0.94,Whitechapel,True,1.0,113
69695,0.94,Job for a Cowboy,False,1.0,112
47738,0.94,Demon Hunter,False,1.0,112
65509,0.94,Within Temptation,False,1.0,113
60117,0.94,Immortal,False,1.0,112
43901,0.94,Despised Icon,False,1.0,113
40187,0.96,Genghis Tron,True,1.0,41
51274,0.96,Death,False,1.0,41
63397,0.94,Pig Destroyer,True,1.0,107
63638,0.94,C.O.C,False,1.0,107
61940,0.98,BAD NERVES,False,1.0,25
52585,0.98,Septic Flesh,False,1.0,25
47510,0.98,Kreator,True,1.0,25
51691,0.98,Craft,False,1.0,25
53249,0.94,Wednesday 13,False,1.0,105
49566,0.94,Rotting Christ,False,1.0,105
50903,0.96,Venom,True,1.0,40
44953,0.94,Bathory,True,1.0,102
52694,0.94,Iron Maiden,True,1.0,103
51186,0.94,Job for a Cowboy,True,1.0,102
69737,0.94,Equilibrium,False,1.0,101
54457,0.94,Saltatio Mortis,False,1.0,101
55252,0.92,Black Sabbath,False,1.0,608
60513,0.92,Mark Lanegan,False,1.0,589
66665,0.94,Primordial,False,1.0,57
42082,0.94,As Blood Runs Black,True,1.0,57
44932,0.94,Dark Funeral,True,1.0,57
41172,0.94,Riot,False,1.0,57
54694,0.96,Eyehategod,False,1.0,30
65039,0.92,Scorpions,False,1.0,514
59181,0.94,Marduk,False,1.0,56
50564,0.94,Winterfylleth,False,1.0,56
45679,0.94,Sigh,True,1.0,55
49339,0.94,Orange Goblin,False,1.0,55
51005,0.94,Boris,False,1.0,94
66064,0.94,Enslaved,False,1.0,93
69299,0.94,Fantomas,True,1.0,92
65248,0.94,Iron Maiden,True,1.0,92
48383,0.96,Hypocrisy,True,1.0,38
62627,0.96,Agoraphobic Nosebleed,False,1.0,38
40615,0.98,The Number Twelve Looks Like You,False,1.0,24
61094,0.96,Crown,False,1.0,38
42000,0.98,Discharge,False,1.0,24
62449,0.96,Danko Jones,False,1.0,38
52638,0.96,Obsessed,False,1.0,38
55085,0.98,Hypnosia,False,1.0,24
52642,0.94,The Faceless,False,1.0,91
67613,0.94,Davy Graham,False,1.0,91
60280,0.94,Six Feet Under,False,1.0,90
56248,0.94,Electric Wizard,True,1.0,88
44063,0.94,Six Feet Under,True,1.0,82
66821,0.94,Meshuggah,True,1.0,81
58058,0.96,Black Label Society,False,1.0,36
62117,0.94,Cathedral,False,1.0,81
